id,time,latitude,longitude,mag,magType,place,type,status,locationSource,state
nc73706076,2022-03-15 17:46:43.090000+00:00,37.5486667,-121.704,1.7,md,"16km SSE of Livermore, CA",earthquake,reviewed,nc,US-CA
nc73706071,2022-03-15 17:43:14.020000+00:00,38.8208333,-122.7908333,1.27,md,"6km NNW of The Geysers, CA",earthquake,reviewed,nc,US-CA
nc73706066,2022-03-15 17:38:30.310000+00:00,38.8165016,-122.7993317,1.01,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
us6000h4sb,2022-03-15 17:37:54.469000+00:00,-18.5926,-70.5251,4.1,mb,"27 km WSW of Arica, Chile",earthquake,reviewed,us,
us6000h5tt,2022-03-15 17:36:53.853000+00:00,31.7436,141.7554,4.5,mb,"Izu Islands, Japan region",earthquake,reviewed,us,
us6000h4sv,2022-03-15 17:32:42.354000+00:00,-58.7218,-25.1279,4.9,mb,South Sandwich Islands region,earthquake,reviewed,us,
us6000h4sa,2022-03-15 17:31:19.032000+00:00,-21.4236,-69.6249,4.0,mb,"94 km NE of Tocopilla, Chile",earthquake,reviewed,us,CL-TA
nc73706061,2022-03-15 17:29:07.610000+00:00,38.817,-122.8008333,0.36,md,"6km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
nc73706056,2022-03-15 17:23:22.070000+00:00,38.8243332,-122.7998352,0.84,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
ak0223enzyok,2022-03-15 17:18:24.762000+00:00,55.2153,-157.7471,2.9,ml,"117 km SE of Perryville, Alaska",earthquake,reviewed,ak,
ak0223enzt2l,2022-03-15 17:17:52.108000+00:00,55.2168,-157.8216,3.2,ml,"113 km SE of Perryville, Alaska",earthquake,reviewed,ak,
tx2022fery,2022-03-15 17:16:57.795000+00:00,32.89581299,-100.8909346,2.6,ml,"19 km N of Snyder, Texas",earthquake,reviewed,tx,US-TX
nc73706046,2022-03-15 17:11:49.350000+00:00,38.8226667,-122.842,1.22,md,"9km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
ci39968615,2022-03-15 17:09:35.830000+00:00,35.8413333,-119.0271667,1.77,ml,"21km ENE of Delano, CA",earthquake,reviewed,ci,US-CA
ci39968607,2022-03-15 17:09:03.280000+00:00,33.2898333,-116.7598333,0.77,ml,"5km N of Lake Henshaw, CA",earthquake,reviewed,ci,US-CA
uu60485672,2022-03-15 17:07:26.040000+00:00,39.414,-110.2991667,1.73,md,"17 km SSE of Sunnyside, Utah",earthquake,reviewed,uu,US-UT
us6000h4s0,2022-03-15 17:06:47.299000+00:00,9.1959,-66.6151,4.5,mb,"66 km W of Valle de La Pascua, Venezuela",earthquake,reviewed,us,VE-J
ci39968599,2022-03-15 17:02:47.170000+00:00,33.8218333,-117.4856667,1.18,ml,"7km SSE of Home Gardens, CA",quarry blast,reviewed,ci,US-CA
nc73706031,2022-03-15 16:56:31.480000+00:00,38.8359985,-122.7959976,0.64,md,"6km WNW of Cobb, CA",earthquake,automatic,nc,US-CA
ak0223enm16y,2022-03-15 16:53:26.189000+00:00,52.9463,-163.2916,2.4,ml,"211 km SE of Akutan, Alaska",earthquake,reviewed,ak,
us6000h5tr,2022-03-15 16:53:20.995000+00:00,-7.2364,107.4156,4.2,mb,"4 km SSW of Banjar, Indonesia",earthquake,reviewed,us,ID-JB
ak0223enle4i,2022-03-15 16:50:27.229000+00:00,50.7297,-175.0739,2.1,ml,"167 km SE of Adak, Alaska",earthquake,reviewed,ak,
nc73706026,2022-03-15 16:46:52.620000+00:00,38.7671667,-122.883,1.15,md,"11km W of The Geysers, CA",earthquake,reviewed,nc,US-CA
nc73706021,2022-03-15 16:46:29.420000+00:00,36.5726667,-121.1536667,1.13,md,"5km NNW of Pinnacles, CA",earthquake,reviewed,nc,US-CA
hv72951127,2022-03-15 16:43:45.740000+00:00,19.201000213623,-155.415496826172,2.2,ml,"6 km E of P?hala, Hawaii",earthquake,automatic,hv,US-HI
us6000h5ts,2022-03-15 16:43:30.980000+00:00,-55.8045,-28.1165,4.7,mb,South Sandwich Islands region,earthquake,reviewed,us,
ak0223enj3f5,2022-03-15 16:39:55.371000+00:00,65.8407,-156.0124,1.6,ml,northern Alaska,earthquake,reviewed,ak,US-AK
pr71340318,2022-03-15 16:34:32.160000+00:00,17.89,-66.8523333333333,2.46,md,Puerto Rico region,earthquake,reviewed,pr,US-PR
ak0223enhr2z,2022-03-15 16:33:27.852000+00:00,54.6582,-156.843,3.1,ml,"202 km SE of Perryville, Alaska",earthquake,reviewed,ak,
ci39968431,2022-03-15 16:26:29.970000+00:00,33.3768333,-116.882,0.82,ml,"3km NW of Palomar Observatory, CA",earthquake,reviewed,ci,US-CA
pr71340323,2022-03-15 16:26:15.090000+00:00,18.0138333333333,-66.9568333333333,2.19,md,"3 km SSW of Liborio Negron Torres, Puerto Rico",earthquake,reviewed,pr,US-PR
tx2022feqg,2022-03-15 16:25:31.739000+00:00,31.64233814,-104.4683398,2.8,ml,"59 km S of Whites City, New Mexico",earthquake,reviewed,tx,US-TX
nn00835375,2022-03-15 16:25:04.128000+00:00,37.3856,-117.0914,2.1,ml,"38 km SSE of Goldfield, Nevada",earthquake,reviewed,nn,US-NV
av91052168,2022-03-15 16:23:58.930000+00:00,51.7765,-178.880833333333,0.92,ml,"155 km W of Adak, Alaska",earthquake,reviewed,av,US-AK
ci39968383,2022-03-15 16:22:02.050000+00:00,35.6911667,-117.4271667,0.29,ml,"9km SSW of Searles Valley, CA",earthquake,reviewed,ci,US-CA
ak0223eneovg,2022-03-15 16:19:01.656000+00:00,63.4424,-151.2752,2.5,ml,"24 km ESE of Denali National Park, Alaska",earthquake,reviewed,ak,US-AK
us6000h4ri,2022-03-15 16:15:34.778000+00:00,28.6407,-98.8226,2.3,ml,"19 km N of Fowlerton, Texas",earthquake,reviewed,us,US-TX
ak0223endpy8,2022-03-15 16:14:48.006000+00:00,69.6076,-144.7777,1.9,ml,"73 km SW of Kaktovik, Alaska",earthquake,reviewed,ak,US-AK
av91052163,2022-03-15 16:14:30.140000+00:00,51.7796666666667,-178.8975,0.51,ml,"156 km W of Adak, Alaska",earthquake,reviewed,av,US-AK
ak0223endj2v,2022-03-15 16:13:58.959000+00:00,60.6972,-152.1653,1.2,ml,"47 km W of Salamatof, Alaska",earthquake,reviewed,ak,US-AK
nc73706006,2022-03-15 16:13:51.240000+00:00,38.8274994,-122.8046646,0.85,md,"7km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
av91052158,2022-03-15 16:11:20.960000+00:00,51.781,-178.888666666667,0.73,ml,"155 km W of Adak, Alaska",earthquake,reviewed,av,US-AK
ak0223enc8eh,2022-03-15 16:07:54.005000+00:00,60.4362,-151.5449,1.6,ml,"14 km W of Kalifornsky, Alaska",earthquake,reviewed,ak,US-AK
nc73706001,2022-03-15 16:07:13.060000+00:00,36.0066667,-120.5878333,0.43,md,"18km NW of Parkfield, CA",earthquake,reviewed,nc,US-CA
us6000h5tp,2022-03-15 16:02:37.268000+00:00,-58.5758,-25.2184,4.8,mb,South Sandwich Islands region,earthquake,reviewed,us,
us6000h4r8,2022-03-15 16:02:26.100000+00:00,-58.5837,-25.2014,4.7,mb,South Sandwich Islands region,earthquake,reviewed,us,
us6000h4r9,2022-03-15 16:01:27.431000+00:00,-22.239,-176.5864,4.4,mb,"186 km SW of Haveluloto, Tonga",earthquake,reviewed,us,
pr71340308,2022-03-15 15:56:58.350000+00:00,17.9046666666667,-66.8595,2.6,md,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,reviewed,pr,US-PR
ak0223en108h,2022-03-15 15:55:17.059000+00:00,61.3717,-149.8616,0.9,ml,"6 km ENE of Point MacKenzie, Alaska",earthquake,reviewed,ak,US-AK
us6000h4r3,2022-03-15 15:51:39.595000+00:00,-58.5907,-24.9749,5.3,mww,South Sandwich Islands region,earthquake,reviewed,us,
ak0223emzpjn,2022-03-15 15:49:10.910000+00:00,59.8926,-152.4327,1.2,ml,"36 km WNW of Anchor Point, Alaska",earthquake,reviewed,ak,US-AK
tx2022fepa,2022-03-15 15:48:44.753000+00:00,28.70269775,-98.96587776,2.9,ml,"20 km E of Dilley, Texas",earthquake,reviewed,tx,US-TX
us6000h5ti,2022-03-15 15:43:22.131000+00:00,27.6989,56.5596,4.1,mb,"63 km NNE of Bandar Abbas, Iran",earthquake,reviewed,us,IR-22
nc73705991,2022-03-15 15:42:32.640000+00:00,38.764,-122.8855,0.81,md,"11km W of The Geysers, CA",earthquake,reviewed,nc,US-CA
nn00835372,2022-03-15 15:40:30.982000+00:00,37.3918,-117.0838,1.4,ml,"37 km SSE of Goldfield, Nevada",earthquake,reviewed,nn,US-NV
ak0223emxdb5,2022-03-15 15:38:20.281000+00:00,63.5869,-152.3549,2.3,ml,"31 km W of Denali National Park, Alaska",earthquake,reviewed,ak,US-AK
hv72951062,2022-03-15 15:27:26.780000+00:00,19.2515,-155.422666666667,2.1,md,"7 km NE of P?hala, Hawaii",earthquake,reviewed,hv,US-HI
ak0223emukvv,2022-03-15 15:25:17.715000+00:00,60.807,-154.6466,1.0,ml,"69 km NNW of Port Alsworth, Alaska",earthquake,reviewed,ak,US-AK
uw61822516,2022-03-15 15:24:12.670000+00:00,46.19566666666667,-122.18683333333334,0.49,ml,"37 km NNE of Amboy, Washington",earthquake,reviewed,uw,US-WA
uw61822521,2022-03-15 15:23:07.040000+00:00,46.19616666666667,-122.18883333333332,0.5,ml,"37 km NNE of Amboy, Washington",earthquake,reviewed,uw,US-WA
nc73705981,2022-03-15 15:21:59.300000+00:00,38.8170013,-122.7994995,0.84,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
nc73705976,2022-03-15 15:19:48.040000+00:00,38.8170013,-122.7998352,0.68,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
nc73705971,2022-03-15 15:17:46.660000+00:00,38.8268318,-122.8519974,0.37,md,"10km WNW of The Geysers, CA",earthquake,automatic,nc,US-CA
uu60485667,2022-03-15 15:17:04.160000+00:00,39.4136667,-110.303,1.99,md,"16 km SSE of Sunnyside, Utah",earthquake,reviewed,uu,US-UT
ci40208336,2022-03-15 15:14:30.860000+00:00,33.2918333,-116.7596667,0.96,ml,"6km N of Lake Henshaw, CA",earthquake,reviewed,ci,US-CA
us6000h4qr,2022-03-15 15:11:29.142000+00:00,42.6923,-78.1505,2.6,mb_lg,"5 km SSW of Warsaw, New York",earthquake,reviewed,us,US-NY
nc73705966,2022-03-15 15:06:26.660000+00:00,38.757,-122.7166672,0.33,md,"3km SW of Anderson Springs, CA",earthquake,automatic,nc,US-CA
av91052128,2022-03-15 15:06:21.550000+00:00,60.034,-153.1075,-0.52,ml,"62 km ENE of Pedro Bay, Alaska",earthquake,reviewed,av,US-AK
ak0223emq25u,2022-03-15 15:04:09.947000+00:00,63.2299,-151.5421,1.1,ml,"35 km SSE of Denali National Park, Alaska",earthquake,reviewed,ak,US-AK
ak0223emftej,2022-03-15 14:56:29.714000+00:00,54.5842,-163.3209,1.8,ml,"30 km S of False Pass, Alaska",earthquake,reviewed,ak,US-AK
ak0223emfrsy,2022-03-15 14:56:08.980000+00:00,51.4687,-177.0448,1.5,ml,"53 km SSW of Adak, Alaska",earthquake,reviewed,ak,US-AK
ci40208312,2022-03-15 14:49:16.190000+00:00,33.7035,-116.7298333,0.99,ml,"4km SSW of Idyllwild, CA",earthquake,reviewed,ci,US-CA
ak0223ema7v4,2022-03-15 14:30:17.763000+00:00,60.7287,-152.0999,1.3,ml,"44 km W of Nikiski, Alaska",earthquake,reviewed,ak,US-AK
us6000h5tc,2022-03-15 14:29:32.644000+00:00,-58.929,-25.5957,4.6,mb,South Sandwich Islands region,earthquake,reviewed,us,
nc73705951,2022-03-15 14:29:15.970000+00:00,38.8181648,-122.8058319,0.49,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
hv72951012,2022-03-15 14:28:51.870000+00:00,19.1961669921875,-155.380661010742,1.98000002,md,"10 km E of P?hala, Hawaii",earthquake,automatic,hv,US-HI
ak0223em96vk,2022-03-15 14:25:38.407000+00:00,65.6553,-165.2253,2.3,ml,"68 km NE of Teller, Alaska",earthquake,reviewed,ak,US-AK
us6000h5t7,2022-03-15 14:19:34.941000+00:00,0.276,125.6528,4.8,mb,"140 km SE of Tondano, Indonesia",earthquake,reviewed,us,ID-MU
us6000h4qh,2022-03-15 14:18:02.145000+00:00,0.4166,125.8515,5.0,mb,"143 km SE of Tondano, Indonesia",earthquake,reviewed,us,ID-MU
hv72951002,2022-03-15 14:15:34.830000+00:00,19.1644992828369,-155.47216796875,2.14,ml,"4 km S of P?hala, Hawaii",earthquake,automatic,hv,US-HI
us6000h5t9,2022-03-15 14:15:31.988000+00:00,13.1201,144.871,4.4,mb,Guam region,earthquake,reviewed,us,
mb80540534,2022-03-15 14:15:01.730000+00:00,47.1463333,-112.8028333,1.43,ml,"23 km NNW of Lincoln, Montana",earthquake,reviewed,mb,US-MT
us6000h5t6,2022-03-15 14:06:54.050000+00:00,14.0072,119.2482,4.4,mb,"87 km W of Cabra, Philippines",earthquake,reviewed,us,
pr71340298,2022-03-15 14:06:14.400000+00:00,17.9125,-66.8628333333333,2.65,md,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,reviewed,pr,US-PR
ci40208296,2022-03-15 13:58:51.910000+00:00,33.3741667,-116.8778333,1.02,ml,"2km NNW of Palomar Observatory, CA",earthquake,reviewed,ci,US-CA
us6000h4qc,2022-03-15 13:55:52.779000+00:00,-60.322,-27.1364,4.8,mb,South Sandwich Islands region,earthquake,reviewed,us,
us6000h4q8,2022-03-15 13:50:30.804000+00:00,-21.1138,-69.3336,4.8,mww,"131 km SE of Iquique, Chile",earthquake,reviewed,us,CL-TA
nn00835369,2022-03-15 13:46:31.876000+00:00,37.1183,-115.2935,1.8,ml,"29 km SSW of Alamo, Nevada",earthquake,reviewed,nn,US-NV
ci40208280,2022-03-15 13:43:08.540000+00:00,32.657,-115.6335,1.82,ml,"10km NNW of Progreso, B.C., MX",earthquake,reviewed,ci,US-CA
ci37490701,2022-03-15 13:43:08.170000+00:00,32.743,-115.5781667,1.34,ml,"5km WNW of Heber, CA",earthquake,reviewed,ci,US-CA
ci40208272,2022-03-15 13:23:35.150000+00:00,34.6168333,-120.3868333,2.05,ml,"7km ESE of Lompoc, CA",earthquake,automatic,ci,US-CA
nn00835368,2022-03-15 13:17:06.219000+00:00,39.6128,-119.4469,1.2,ml,"14 km W of Wadsworth, Nevada",earthquake,reviewed,nn,US-NV
ak0223ellbxl,2022-03-15 13:14:06.493000+00:00,64.3104,-153.278,0.8,ml,"67 km NW of Lake Minchumina, Alaska",earthquake,reviewed,ak,US-AK
ak0223ell0ls,2022-03-15 13:12:59.683000+00:00,60.697,-152.1827,1.3,ml,"48 km W of Salamatof, Alaska",earthquake,reviewed,ak,US-AK
us6000h4q0,2022-03-15 13:11:02.594000+00:00,37.8791,101.2676,4.2,mb,"106 km SW of Jinchang, China",earthquake,reviewed,us,CN-GS
ak0223elj2rq,2022-03-15 13:03:55.069000+00:00,59.7045,-152.496,1.6,ml,"38 km WSW of Anchor Point, Alaska",earthquake,reviewed,ak,US-AK
nc73705931,2022-03-15 13:02:32.420000+00:00,38.8105,-122.8111667,1.58,md,"6km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
nc73705926,2022-03-15 13:00:34.930000+00:00,38.8230019,-122.8083344,0.84,md,"7km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
ak0223el7glm,2022-03-15 12:49:35.141000+00:00,64.4157,-158.3755,1.1,ml,"19 km ENE of Kaltag, Alaska",earthquake,reviewed,ak,US-AK
nn00835366,2022-03-15 12:49:00.336000+00:00,39.6165,-119.4339,1.3,ml,"12 km W of Wadsworth, Nevada",earthquake,reviewed,nn,US-NV
tx2022fejc,2022-03-15 12:48:57.512000+00:00,28.76495361,-98.99896599,2.4,ml,"16 km SSE of Pearsall, Texas",earthquake,reviewed,tx,US-TX
nn00835365,2022-03-15 12:47:12.741000+00:00,39.6117,-119.4373,1.2,ml,"13 km W of Wadsworth, Nevada",earthquake,reviewed,nn,US-NV
us6000h5t5,2022-03-15 12:46:43.392000+00:00,-16.4257,-175.3761,4.4,mb,"176 km WSW of Hihifo, Tonga",earthquake,reviewed,us,
us6000h5tb,2022-03-15 12:36:57.876000+00:00,52.2707,-179.2326,3.8,mb,"183 km WNW of Adak, Alaska",earthquake,reviewed,us,
ak0223el4ag3,2022-03-15 12:34:55.716000+00:00,51.6196,178.8079,1.9,ml,"Rat Islands, Aleutian Islands, Alaska",earthquake,reviewed,ak,US-AK
ci40208240,2022-03-15 12:33:59.070000+00:00,33.9498333,-116.3346667,1.24,ml,"15km NNE of Thousand Palms, CA",earthquake,reviewed,ci,US-CA
nc73705921,2022-03-15 12:31:31.420000+00:00,38.8139992,-122.7505035,0.36,md,"2km WSW of Cobb, CA",earthquake,automatic,nc,US-CA
nc73705916,2022-03-15 12:27:20.200000+00:00,37.4315,-118.4786667,0.98,md,"8km NW of Dixon Lane-Meadow Creek, CA",earthquake,reviewed,nc,US-CA
us6000h4pa,2022-03-15 12:25:58.936000+00:00,42.0409,42.7475,4.7,mb,"20 km ESE of Vani, Georgia",earthquake,reviewed,us,GE-IM
nc73705911,2022-03-15 12:25:09.450000+00:00,38.8311667,-122.7531667,0.6,md,"3km WNW of Cobb, CA",earthquake,reviewed,nc,US-CA
ak0223el22zd,2022-03-15 12:24:26.521000+00:00,59.8634,-152.8654,1.9,ml,"58 km W of Anchor Point, Alaska",earthquake,reviewed,ak,US-AK
uu60485657,2022-03-15 12:23:38.790000+00:00,39.4236667,-110.309,1.77,md,"15 km SSE of Sunnyside, Utah",earthquake,reviewed,uu,US-UT
hv72950907,2022-03-15 12:22:00.420000+00:00,19.2451667785645,-155.389495849609,1.99000001,md,"10 km ENE of P?hala, Hawaii",earthquake,automatic,hv,US-HI
ak0223el009x,2022-03-15 12:14:58.554000+00:00,59.3699,-152.0978,1.4,ml,"10 km W of Nanwalek, Alaska",earthquake,reviewed,ak,US-AK
us6000h4p4,2022-03-15 12:12:32.092000+00:00,-0.5284,98.5948,5.2,mww,"170 km W of Pariaman, Indonesia",earthquake,reviewed,us,ID-SU
nn00835362,2022-03-15 12:08:22.591000+00:00,37.1559,-115.308,2.3,ml,"26 km SSW of Alamo, Nevada",earthquake,automatic,nn,US-NV
nn00835947,2022-03-15 12:06:07.408000+00:00,39.5976,-120.621,0.5,ml,"3 km NNE of Sierra City, California",earthquake,reviewed,nn,US-CA
nn00835360,2022-03-15 12:00:12.017000+00:00,37.1137,-115.3083,1.4,ml,"30 km SSW of Alamo, Nevada",earthquake,reviewed,nn,US-NV
us6000h5ta,2022-03-15 11:57:30.130000+00:00,52.6187,-175.7318,3.7,mb,"103 km NE of Adak, Alaska",earthquake,reviewed,us,
av91052123,2022-03-15 11:56:37.430000+00:00,60.0008333333333,-153.088333333333,-1.15,ml,"61 km ENE of Pedro Bay, Alaska",earthquake,reviewed,av,US-AK
nc73705906,2022-03-15 11:54:49.230000+00:00,38.8419991,-122.8416672,0.87,md,"10km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
nn00835357,2022-03-15 11:53:57.639000+00:00,37.1242,-115.3228,1.3,ml,"30 km SSW of Alamo, Nevada",earthquake,reviewed,nn,US-NV
nn00835351,2022-03-15 11:48:32.728000+00:00,37.1209,-115.3165,3.4,ml,"30 km SSW of Alamo, Nevada",earthquake,reviewed,nn,US-NV
us6000h5t4,2022-03-15 11:46:33.320000+00:00,13.0553,123.025,4.2,mb,"8 km ESE of San Rafael, Philippines",earthquake,reviewed,us,PH-MAS
us7000h3en,2022-03-15 11:44:09.115000+00:00,57.2682,-145.9918,2.4,ml,Gulf of Alaska,earthquake,reviewed,us,
ci40208216,2022-03-15 11:41:51.990000+00:00,33.4475,-116.5766667,0.6,ml,"15km SE of Anza, CA",earthquake,reviewed,ci,US-CA
ak0223ekkark,2022-03-15 11:41:28.649000+00:00,60.107,-153.2322,1.5,ml,"60 km NE of Pedro Bay, Alaska",earthquake,reviewed,ak,US-AK
pr71340293,2022-03-15 11:33:25.800000+00:00,17.9351666666667,-67.001,2.26,md,Puerto Rico region,earthquake,reviewed,pr,US-PR
ak0223ekhzv9,2022-03-15 11:30:54.293000+00:00,63.5974,-149.9431,1.2,ml,"53 km WSW of Denali Park, Alaska",earthquake,reviewed,ak,US-AK
nc73705896,2022-03-15 11:23:47.030000+00:00,38.7906685,-122.7618332,0.36,md,"2km NNW of The Geysers, CA",earthquake,automatic,nc,US-CA
us6000h5t2,2022-03-15 11:22:06.927000+00:00,-17.547,-178.6829,4.1,mb,"219 km ENE of Levuka, Fiji",earthquake,reviewed,us,FJ-E
ak0223ekfbii,2022-03-15 11:18:06.663000+00:00,61.1364,-148.4317,1.5,ml,"42 km NNE of Whittier, Alaska",ice quake,reviewed,ak,US-AK
ak0223ekdvr6,2022-03-15 11:11:34.745000+00:00,62.2609,-150.9465,1.1,ml,"27 km SSW of Petersville, Alaska",earthquake,reviewed,ak,US-AK
nm60376537,2022-03-15 11:06:27.230000+00:00,36.5518333,-89.613,1.21,md,"2 km SSW of Howardville, Missouri",earthquake,reviewed,nm,US-MO
mb80540529,2022-03-15 10:56:32.640000+00:00,44.3475,-115.1788333,2.12,ml,"24 km NW of Stanley, Idaho",earthquake,reviewed,mb,US-ID
us6000h4nv,2022-03-15 10:55:47.315000+00:00,43.0466,145.0351,4.3,mb,"53 km SW of Nemuro, Japan",earthquake,reviewed,us,JP-01
ak0223ek1hp6,2022-03-15 10:53:53.863000+00:00,57.1835,-152.9321,2.2,ml,"Kodiak Island region, Alaska",earthquake,reviewed,ak,US-AK
ak0223ek18pl,2022-03-15 10:52:37.673000+00:00,63.4983,-150.8536,1.2,ml,"43 km E of Denali National Park, Alaska",earthquake,reviewed,ak,US-AK
ci40208208,2022-03-15 10:52:05.830000+00:00,34.033,-117.026,0.81,ml,"2km E of Yucaipa, CA",earthquake,reviewed,ci,US-CA
ak0223ejyouo,2022-03-15 10:40:46.883000+00:00,54.6152,-156.7519,2.8,ml,"209 km SE of Perryville, Alaska",earthquake,reviewed,ak,
nc73705891,2022-03-15 10:40:21.010000+00:00,38.831665,-122.8188324,0.74,md,"8km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
ci40208200,2022-03-15 10:35:22.030000+00:00,33.6255,-116.6768333,0.55,ml,"8km N of Anza, CA",earthquake,reviewed,ci,US-CA
us6000h5t1,2022-03-15 10:34:56.855000+00:00,-15.003,-173.7806,4.3,mb,"105 km N of Hihifo, Tonga",earthquake,reviewed,us,
ak0223ejxbgi,2022-03-15 10:34:06.759000+00:00,54.6952,-156.7993,3.0,ml,"201 km SE of Perryville, Alaska",earthquake,reviewed,ak,
ak0223ejx7ue,2022-03-15 10:33:59.906000+00:00,54.6267,-162.9037,1.6,ml,"41 km SE of False Pass, Alaska",earthquake,reviewed,ak,US-AK
mb80540519,2022-03-15 10:33:20.030000+00:00,44.5391667,-115.2486667,2.15,ml,"43 km NW of Stanley, Idaho",earthquake,reviewed,mb,US-ID
ak0223ejwhng,2022-03-15 10:30:20.234000+00:00,67.3345,-156.1763,2.3,ml,"56 km NNE of Kobuk, Alaska",earthquake,reviewed,ak,US-AK
pr71340283,2022-03-15 10:23:21.610000+00:00,18.1673333333333,-67.3711666666667,3.28,md,"21 km SW of Stella, Puerto Rico",earthquake,reviewed,pr,
hv72950812,2022-03-15 10:22:44.840000+00:00,19.1615009307861,-155.462493896484,2.16000009,md,"4 km SSE of P?hala, Hawaii",earthquake,automatic,hv,US-HI
us6000h4nn,2022-03-15 10:20:08.046000+00:00,-15.7764,-71.9649,4.7,mb,"16 km ESE of Huambo, Peru",earthquake,reviewed,us,PE-ARE
